,tns_name,tns_class,tns_redshift,LAISS_RFC_anomaly_score,ra,dec,peak_mag,peak_phase,shap_url,host_sep_arcsec,host_name,host_redshift,host_redshift_type,posted_before,host_absmag,host_prob,best_host_catalog,high_host_confidence,best_redshift,peak_abs_mag,nuclear,yse_field,yse_pz,transient_ra_deg,transient_dec_deg
ANT2025427vcwv7lugw,2025oxi,---,,32.0,272.83881458864744,58.56583154349933,18.79837226867676,21.07833633937116,https://files.slack.com/files-pri/T9C5L6SPK-F097Z48QHV0/ant2025427vcwv7lugw_forceplot.png?pub_secret=f0db604512,5.393892075904981,9907739467714910,0.098778,,False,-19.97818075363672,0.9125141207012256,decals,True,0.098778,-19.455898543289265,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025oxi|*YSE-PZ*>,,
ANT202556pkebgr298m,2025rpe,SN Ia,0.045,37.0,287.06069453907537,58.27032161227135,17.320280075073242,0.2420608132888446,https://files.slack.com/files-pri/T9C5L6SPK-F097Q231EVD/ant202556pkebgr298m_forceplot.png?pub_secret=2709fc1199,4.776310602204136,9907739420069463,0.036464,,False,-20.589600023093386,0.9838629731276942,decals,True,0.045,-19.20048759350582,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025rpe|*YSE-PZ*>,,
ANT2025cpdqyrlkc1q0,2025ann,SN II,0.030498,64.98,254.17437540000003,2.870176397743407,18.09678077697754,55.18131695866032,https://files.slack.com/files-pri/T9C5L6SPK-F09881G5EGK/ant2025cpdqyrlkc1q0_forceplot.png?pub_secret=4b28c63667,,,,,False,,,,False,0.030498,-17.57157627548325,False,477.C,<https://ziggy.ucolick.org/yse/transient_detail/2025ann|*YSE-PZ*>,,
ANT2025cj8ngws625hq,2025cxf,SN II,0.0561,63.0,267.1620365587912,29.761259115145087,17.788799285888672,123.03330775854556,https://files.slack.com/files-pri/T9C5L6SPK-F0989UN24TX/ant2025cj8ngws625hq_forceplot.png?pub_secret=09e16ea3cb,1.2826231107510035,9906632230110196.0,0.053804,,False,-18.41672172839824,0.9995816843038808,decals,True,0.0561,-19.21643398604673,False,674.C,<https://ziggy.ucolick.org/yse/transient_detail/2025cxf|*YSE-PZ*>,,
ANT20240yb2v0amgcmh,---,---,,55.99,276.6330294822336,63.46429176458601,19.25690078735352,171.93871275839774,https://files.slack.com/files-pri/T9C5L6SPK-F0989UP323X/ant20240yb2v0amgcmh_forceplot.png?pub_secret=8916be2f45,0.1377942510034207,9907740386002664.0,0.562246,,False,-21.48611369668417,0.9999999999999876,decals,True,0.562246,-22.890558803215907,True,,,,
ANT20258d0v489hbc8b,2025qpv,SN Ia,0.055,44.99,322.7448824432714,22.541535986402565,17.8127498626709,12.15188405841036,https://files.slack.com/files-pri/T9C5L6SPK-F098BQG4EH0/ant20258d0v489hbc8b_forceplot.png?pub_secret=2526720063,,,,,False,,,,False,0.055,-19.148923302700577,False,577.D,<https://ziggy.ucolick.org/yse/transient_detail/2025qpv|*YSE-PZ*>,,
ANT202594r6ce7x9bos,---,---,,37.0,261.742834,24.127362899999994,19.73782539367676,0.2533887586687342,https://files.slack.com/files-pri/T9C5L6SPK-F09881ELLD9/ant202594r6ce7x9bos_forceplot.png?pub_secret=cb627ee1c7,1.862306577226296,9906630377347776,0.168423,,False,-20.26055770719102,0.9999999999999742,decals,True,0.168423,-19.704219636123767,False,618.A,<https://ziggy.ucolick.org/yse/transient_detail/2025sru|*YSE-PZ*>,,
ANT2025ut0z5cq91ew0,2025obp,---,,35.99,265.48499615044443,21.46094710989918,19.151199340820312,22.270263758407964,https://files.slack.com/files-pri/T9C5L6SPK-F098T0X209X/ant2025ut0z5cq91ew0_forceplot.png?pub_secret=6bdf3508b1,7.845804283311295,9906629420717556,0.058139,,False,-19.38515687383959,0.9999999999989247,decals,True,0.058139,-17.932590021247673,False,577.D,<https://ziggy.ucolick.org/yse/transient_detail/2025obp|*YSE-PZ*>,,
ANT2025n9ws8520g9ck,2025ikn,SN Ia,0.03,32.0,316.3299345198383,-17.652586103719514,17.08123016357422,71.06056465852453,https://files.slack.com/files-pri/T9C5L6SPK-F0989UNFXRB/ant2025n9ws8520g9ck_forceplot.png?pub_secret=1f1e0216db,,,,,False,,,,False,0.03,-18.55110687081092,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025ikn|*YSE-PZ*>,,
ANT2025b71tm63qjmax,2025rls,---,,37.0,310.5426437767819,-11.151374474514284,19.04431533813477,5.22454056810966,https://files.slack.com/files-pri/T9C5L6SPK-F0995RRGNAC/ant2025b71tm63qjmax_forceplot.png?pub_secret=3603bad67f,5.576195950420859,9906617275062294,0.093284,,False,-21.678712187055936,0.6288716484469252,decals,True,0.093284,-19.08316697021313,False,365.E,<https://ziggy.ucolick.org/yse/transient_detail/2025rls|*YSE-PZ*>,,
ANT2025uav60kwl5gn1,2025nql,SN Ia,0.086,36.99,310.2022486323194,-11.963848614471502,18.624048233032227,36.05856836788735,https://files.slack.com/files-pri/T9C5L6SPK-F0983DC9UGP/ant2025uav60kwl5gn1_forceplot.png?pub_secret=ca6ceeee92,,,,,False,,,,False,0.086,-19.3234906227576,False,365.E,<https://ziggy.ucolick.org/yse/transient_detail/2025nql|*YSE-PZ*>,,
ANT2025jga121j6hxr2,2025oun,---,,32.99,319.5266726,-24.597228313687907,19.17874526977539,30.044644667919783,https://files.slack.com/files-pri/T9C5L6SPK-F0995RR8DNU/ant2025jga121j6hxr2_forceplot.png?pub_secret=17c73e984b,,,,,False,,,,False,,,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025oun|*YSE-PZ*>,,
ANT2025o21stwtowvco,2025oap,---,,35.0,321.84049945507434,0.7061526965920137,19.32626342773437,26.17890461440402,https://files.slack.com/files-pri/T9C5L6SPK-F099A6FV6GG/ant2025o21stwtowvco_forceplot.png?pub_secret=030b2595ac,2.1283996595276364,9906621784723311,0.144549,,False,-21.3992163972158,0.7565043650416705,decals,True,0.144549,-19.774474742307724,False,468.A,<https://ziggy.ucolick.org/yse/transient_detail/2025oap|*YSE-PZ*>,,
ANT2025fkyewl09siid,2025oom,SN IIn,0.0266,41.99,279.1300194777824,43.64829632043664,17.92639923095703,23.156205827122903,https://files.slack.com/files-pri/T9C5L6SPK-F098M3298GK/ant2025fkyewl09siid_forceplot.png?pub_secret=c75730dba8,2.6120102158945846,9907735975365708,0.040443,,False,-19.261085026767024,0.4951525154978984,decals,False,0.0266,-17.442891004179245,False,719.D,<https://ziggy.ucolick.org/yse/transient_detail/2025oom|*YSE-PZ*>,,
ANT2025mwcypunhf31r,2025ryz,---,,49.0,332.1869220514757,-27.85361095212957,17.850709915161133,5.266040630289353,https://files.slack.com/files-pri/T9C5L6SPK-F098WV2Q3V2/ant2025mwcypunhf31r_forceplot.png?pub_secret=91e3c7a374,15.062070316274514,IC5168,0.0157228527979004,,False,-19.73742488795726,0.999999999999982,glade,True,0.0157228527979004,-16.370810346955725,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025ryz|*YSE-PZ*>,,
ANT2025o9mrcb5gxfu3,2025skj,---,,39.0,12.274697915199296,-2.133952583742968,18.7908878326416,0.2908207300351932,https://files.slack.com/files-pri/T9C5L6SPK-F098TD6JBQD/ant2025o9mrcb5gxfu3_forceplot.png?pub_secret=57775516dc,3.2096692174376686,9906620571124696,0.086273,,False,-22.64801572812032,0.9731780072214248,decals,True,0.086273,-19.163661827695304,False,423.B,<https://ziggy.ucolick.org/yse/transient_detail/2025skj|*YSE-PZ*>,,
ANT20254f5wryu5gcim,2025rmr,---,,33.0,322.0170994,-13.185587754469182,19.35138320922852,9.254316130303778,https://files.slack.com/files-pri/T9C5L6SPK-F098RUHR083/ant20254f5wryu5gcim_forceplot.png?pub_secret=0bf00d001e,0.4059942948032181,9906616539222822,0.176066,,False,-19.086256359795254,0.9999999999999724,decals,True,0.176066,-20.18991017612509,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025rmr|*YSE-PZ*>,,
ANT2025j5fuh2gqq6x1,2025rmx,SN IIn,0.032349,33.0,328.0558583505492,-23.37805004068169,18.232257843017575,0.2878346299985423,https://files.slack.com/files-pri/T9C5L6SPK-F099HBCTY72/ant2025j5fuh2gqq6x1_forceplot.png?pub_secret=04f1737788,,,,,False,,,,False,0.032349,-17.565045492764185,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025rmx|*YSE-PZ*>,,
ANT2025gmj6rxsvs5rx,2025qmj,---,,33.0,311.2710525303427,-8.129735730703743,19.150400161743164,21.22710542997811,https://files.slack.com/files-pri/T9C5L6SPK-F098SEEV2CW/ant2025gmj6rxsvs5rx_forceplot.png?pub_secret=e1fac2c701,0.369939616464433,9906618392649030,0.086684,,False,-20.93678501443731,0.9999999999999885,decals,True,0.086684,-18.81466309414263,False,365.F,<https://ziggy.ucolick.org/yse/transient_detail/2025qmj|*YSE-PZ*>,,
ANT2025ru6r2f2ky67m,2025rlt,---,,30.94,357.631458793486,6.111987323474253,19.618070602416992,16.302279130206443,https://files.slack.com/files-pri/T9C5L6SPK-F098TD77TAR/ant2025ru6r2f2ky67m_forceplot.png?pub_secret=33bf55c0ef,1.5008813563364576,9906623773018498,0.124534,,False,-19.608599273665146,0.9999999999999928,decals,True,0.124534,-19.15070616035591,False,468.D,<https://ziggy.ucolick.org/yse/transient_detail/2025rlt|*YSE-PZ*>,,
ANT2025y1gj2n7w1rpb,2025rab,---,,61.0,351.0162496328933,8.802826716610369,17.18975257873535,5.288306002228637,https://files.slack.com/files-pri/T9C5L6SPK-F098ZQE5ZTP/ant2025y1gj2n7w1rpb_forceplot.png?pub_secret=ba5f163c8e,2.9324242191783307,9906624801409933,0.056747,,False,-21.88271766121111,0.6842987671364271,decals,True,0.056747,-19.840709148144903,False,527.C,<https://ziggy.ucolick.org/yse/transient_detail/2025rab|*YSE-PZ*>,,
ANT2024ykygupl7ontg,2024sbw,SN IIn,0.144,48.89,334.77021335167706,-8.42188280361772,18.610504150390625,272.53697500210546,https://files.slack.com/files-pri/T9C5L6SPK-F0993CMLUS0/ant2024ykygupl7ontg_forceplot.png?pub_secret=2c8eb033ad,0.2501281744801428,9906618305347924,0.172654,,False,-19.916551799886903,0.9997528798238452,decals,True,0.144,-20.481748410122584,True,365.F,<https://ziggy.ucolick.org/yse/transient_detail/2024sbw|*YSE-PZ*>,,
ANT2025pnkf591ur3p5,2025shg,---,,47.0,323.114713703906,-11.013567329057082,19.87820053100586,0.28596800212108064,https://files.slack.com/files-pri/T9C5L6SPK-F098YJPBWKY/ant2025pnkf591ur3p5_forceplot.png?pub_secret=72f90066f7,2.1558658771957333,9906617371072037,0.144423,,False,-18.915054352146544,0.999999999999894,decals,True,0.144423,-19.220592928602876,False,365.E,<https://ziggy.ucolick.org/yse/transient_detail/2025shg|*YSE-PZ*>,,
ANT2023nxb51urqlk9i,---,---,,45.0,34.4779583,12.407055556894932,19.868000030517578,294.40691710189276,https://files.slack.com/files-pri/T9C5L6SPK-F0993CJ1ZA8/ant2023nxb51urqlk9i_forceplot.png?pub_secret=f109c48119,0.1952664947136725,9906626112262194,0.606724,,False,-22.96971500464829,0.99995700941108,decals,True,0.606724,-22.448812205729176,False,527.F,,,
ANT2025vnjrwmaslgb9,2025rlu,---,,45.0,315.13346576310164,-18.369845068622496,18.890310287475586,7.345215702152927,https://files.slack.com/files-pri/T9C5L6SPK-F098YJR2B7G/ant2025vnjrwmaslgb9_forceplot.png?pub_secret=1bce1f42a6,,,,,False,,,,False,,,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025rlu|*YSE-PZ*>,,
ANT20257mwyp3hqozfc,2025ows,SN Ia,0.049,42.0,332.54432799999995,-7.650036999999997,17.30057716369629,28.216963402184774,https://files.slack.com/files-pri/T9C5L6SPK-F098Y2ZKCLB/ant20257mwyp3hqozfc_forceplot.png?pub_secret=ed534aaf2e,1.6296963244079503,9906618585383614,0.042258,,False,-17.804994583179294,0.999999999999892,decals,True,0.049,-19.407185507222007,False,365.F,<https://ziggy.ucolick.org/yse/transient_detail/2025ows|*YSE-PZ*>,,
ANT2025dn6qev7yyotw,2025qtr,---,,39.0,282.8827553,42.081787600000006,19.185810089111328,16.381211102197994,https://files.slack.com/files-pri/T9C5L6SPK-F098Y2YNTDH/ant2025dn6qev7yyotw_forceplot.png?pub_secret=b0e66e081d,2.395066320783389,9907735491058668,0.115756,,False,-20.54242025352668,0.9474493990752368,decals,True,0.115756,-19.420454546568013,False,719.D,<https://ziggy.ucolick.org/yse/transient_detail/2025qtr|*YSE-PZ*>,,
ANT20247ezozxjzpsg3,---,---,,35.0,14.334761317364132,-2.8365396911944742,20.3794002532959,5.291141601934214,https://files.slack.com/files-pri/T9C5L6SPK-F099PP8JSRE/ant20247ezozxjzpsg3_forceplot.png?pub_secret=4a886f45d5,0.1947281260543245,9906620382907385,0.935112,,False,-22.499726622670117,0.9996921016015808,decals,True,0.935112,-22.884270516098162,False,423.E,,,
ANT2025xd26ihggqu6o,2025skn,---,,35.0,13.819711584352415,-3.8730987683589007,19.321582794189453,0.22492640205018688,https://files.slack.com/files-pri/T9C5L6SPK-F099PP9QHH6/ant2025xd26ihggqu6o_forceplot.png?pub_secret=827ea5b041,1.4590799945051065,9906620005680898,0.121525,,False,-18.738367822075546,0.9928920785017312,decals,True,0.121525,-19.39279292253012,False,423.E,<https://ziggy.ucolick.org/yse/transient_detail/2025skn|*YSE-PZ*>,,
ANT2025y8hll6wa18li,2025ivc,SN II,0.01,34.99,275.39454884019176,26.938585805354023,18.128768920898438,4.356662502235849,https://files.slack.com/files-pri/T9C5L6SPK-F098YJSKQ6A/ant2025y8hll6wa18li_forceplot.png?pub_secret=f963469a3a,23.705079154954745,9906631317722134,0.017347,,False,-16.971839421236083,0.9699788097319106,decals,True,0.01,-15.106863447916558,False,618.B,<https://ziggy.ucolick.org/yse/transient_detail/2025ivc|*YSE-PZ*>,,
